customer_id,date_of_birth,borough,neighborhood,zip_code,name
10132,01-01-2000,BRONX,NORTHEAST BRONX,10470,"Frank, Mathilda"
10133,01-01-2000,BROOKLYN,GREENPOINT,11211,"Kuhn, Moritz"
10134,12-11-2010,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Brandt, Johannes"
10135,01-01-1999,MANHATTAN,UPPER EAST SIDE,10065,"Horn, Kilian"
10136,31-12-2003,QUEENS,NORTHEAST QUEENS,11361,"Schneider, Lina"
10137,12-11-2010,QUEENS,JAMAICA,11412,"Koch, Jan"
10138,02-06-2015,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Klein, Vincent"
10139,13-08-2015,STATEN ISLAND,MID-ISLAND,10314,"Fischer, Sarah"
10140,12-01-2003,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Vogel, Sarah"
10141,13-03-2005,BROOKLYN,NORTHWEST BROOKLYN,11215,"Roth, Julian"
10142,24-11-2008,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Groß, Carlotta"
10143,13-04-2011,BRONX,NORTHEAST BRONX,10475,"Wirth, Melina"
10144,30-01-2005,QUEENS,ROCKAWAYS,11694,"Müller, Lennard"
10145,07-04-2001,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Vogel, Emilia"
10146,01-01-2013,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Schröder, Mathilda"
10147,11-08-2009,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Groß, Mia"
10149,19-03-2012,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Schröter, Oskar"
10150,10-08-2014,MANHATTAN,LOWER EAST SIDE,10009,"Hofmann, Luis"
10151,01-01-2000,QUEENS,NORTHEAST QUEENS,11362,"Kuhnert, Antonia"
10152,10-06-2006,QUEENS,NORTHEAST QUEENS,11364,"Becker, Anton"
10153,01-01-2000,QUEENS,SOUTHEAST QUEENS,11422,"Graf, Jule"
10154,31-05-2000,BRONX,CENTRAL BRONX,10460,"Schreiber, Charlotte"
10157,01-01-1999,QUEENS,WEST QUEENS,11370,"Albrecht, Pauline"
10159,12-11-2010,BROOKLYN,BOROUGH PARK,11218,"Vogel, Hanna"
10160,06-11-1991,BRONX,SOUTHEAST BRONX,10461,"Schuster, Luna"
10161,12-11-2010,BROOKLYN,FLATBUSH,11203,"Hartmann, Felix"
10162,12-11-2010,BRONX,NORTHEAST BRONX,10466,"Lang, Simon"
10163,18-09-2016,QUEENS,WEST QUEENS,11373,"Becker, Nils"
10164,14-09-2003,QUEENS,CENTRAL QUEENS,11366,"Kühn, Felix"
10165,01-01-2000,QUEENS,ROCKAWAYS,11691,"Schwarz, Lotta"
10167,01-01-2010,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Möller, Jakob"
10168,11-11-2010,BRONX,CENTRAL BRONX,10453,"Kühn, Julian"
10169,01-01-1999,MANHATTAN,UPPER EAST SIDE,10075,"Werner, Melina"
10171,01-01-2000,MANHATTAN,LOWER EAST SIDE,10002,"Dietz, Alina"
10172,12-11-2010,QUEENS,NORTH QUEENS,11357,"Albrecht, Mila"
10173,12-11-2010,QUEENS,NORTH QUEENS,11360,"Becker, Mats"
10174,11-03-2015,QUEENS,ROCKAWAYS,11694,"Zimmermann, Henry"
10175,21-07-2015,BRONX,CENTRAL BRONX,10460,"Klein, Lara"
10176,01-01-2000,BROOKLYN,CENTRAL BROOKLYN,11233,"Lorenz, Tom"
10177,30-11-2011,BROOKLYN,NORTHWEST BROOKLYN,11201,"Fischer, Dominik"
10178,31-08-2016,QUEENS,SOUTHWEST QUEENS,11419,"Schwarz, Ella"
10179,12-11-2010,BRONX,CENTRAL BRONX,10460,"Becker, Amelie"
10180,04-06-2005,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Lorenz, Adrian"
10181,15-09-1989,BRONX,SOUTHEAST BRONX,10473,"Hartmann, Pauline"
10182,01-01-2000,QUEENS,NORTHEAST QUEENS,11364,"Lorenz, Leon"
10183,01-01-1999,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Sauer, Luna"
10184,12-11-2010,QUEENS,NORTHWEST QUEENS,11101,"Huber, Maxim"
10185,01-01-2000,QUEENS,WEST QUEENS,11370,"Busch, Emil"
10188,15-07-2000,MANHATTAN,LOWER MANHATTAN,10005,"Seidel, Jule"
10190,09-06-2008,MANHATTAN,UPPER EAST SIDE,10075,"Schreiber, Clara"
10191,12-11-2010,QUEENS,SOUTHEAST QUEENS,11426,"Linke, Julian"
10192,06-02-2002,STATEN ISLAND,PORT RICHMOND,10310,"Braun, Malte"
10193,24-09-2008,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Busch, Samuel"
10194,05-07-2004,BROOKLYN,SOUTHERN BROOKLYN,11224,"Braun, Aaron"
10196,01-01-2000,QUEENS,JAMAICA,11423,"Zimmermann, Hannes"
10197,10-02-2014,MANHATTAN,LOWER MANHATTAN,10038,"Böhm, Tom"
10198,12-11-2010,BRONX,NORTHEAST BRONX,10469,"Krämer, Alina"
10200,25-06-2012,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Köhler, Hanna"
10201,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11235,"Frank, Antonia"
10202,01-01-2015,BROOKLYN,NORTHWEST BROOKLYN,11205,"Stark, Tim"
10203,10-04-2012,BROOKLYN,FLATBUSH,11225,"Baumann, Tom"
10204,12-11-2010,MANHATTAN,LOWER MANHATTAN,10006,"Peters, Dominik"
10205,23-02-2014,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Sauer, Felix"
10207,03-03-2013,QUEENS,CENTRAL QUEENS,11367,"Arnold, Leni"
10209,12-12-2005,BROOKLYN,BOROUGH PARK,11219,"Ludwig, Adrian"
10210,01-01-1999,QUEENS,WEST QUEENS,11378,"Maier, Emil"
10212,12-11-2010,BROOKLYN,NORTHWEST BROOKLYN,11217,"Groß, Fabian"
10213,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Schilling, Antonia"
10214,16-05-2008,BRONX,SOUTHEAST BRONX,10473,"Lang, Jan"
10215,01-01-1999,BROOKLYN,FLATBUSH,11226,"Bauer, Jakob"
10217,09-09-1998,MANHATTAN,LOWER MANHATTAN,10280,"Becker, Dennis"
10218,11-03-2012,QUEENS,NORTHEAST QUEENS,11361,"Michel, Lara"
10219,24-10-2011,MANHATTAN,LOWER MANHATTAN,10004,"Paul, Greta"
10220,07-06-2009,QUEENS,NORTHWEST QUEENS,11103,"Frank, Theo"
10221,21-08-2011,STATEN ISLAND,SOUTH SHORE,10309,"Baumann, Ruben"
10222,01-01-1975,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Krüger, Anna"
10223,09-04-2015,MANHATTAN,CENTRAL HARLEM,10039,"Weber, Mila"
10224,01-01-2000,MANHATTAN,LOWER MANHATTAN,10280,"Schuster, Vincent"
10225,16-05-2005,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Kuhn, Jonas"
10226,01-01-2000,QUEENS,NORTHEAST QUEENS,11364,"Otto, Frieda"
10227,03-08-2015,QUEENS,NORTHWEST QUEENS,11104,"Weiß, Jonathan"
10228,01-01-2012,QUEENS,SOUTHWEST QUEENS,11419,"Sauer, Adrian"
10229,17-10-2014,BROOKLYN,GREENPOINT,11222,"Krämer, Henry"
10230,27-06-2012,MANHATTAN,CHELSEA AND CLINTON,10019,"Fuchs, Pauline"
10231,12-11-2010,BROOKLYN,NORTHWEST BROOKLYN,11205,"Barth, Clara"
10232,12-11-2010,MANHATTAN,EAST HARLEM,10035,"Seidel, Jonas"
10233,14-07-2015,MANHATTAN,CHELSEA AND CLINTON,10036,"Horn, Dominik"
10234,17-11-2014,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10034,"Simon, Pascal"
10236,01-01-1999,QUEENS,WEST QUEENS,11378,"Günther, Emma"
10237,20-01-1983,QUEENS,NORTHEAST QUEENS,11362,"Seidel, Jan"
10239,17-01-2011,BRONX,SOUTHEAST BRONX,10472,"Barth, Maximilian"
10240,22-11-1994,QUEENS,NORTH QUEENS,11356,"Schmitt, Melina"
10241,27-07-2013,STATEN ISLAND,SOUTH SHORE,10308,"Schulz, Samuel"
10243,17-07-2008,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Pohl, Helene"
10244,17-12-2005,BROOKLYN,NORTHWEST BROOKLYN,11231,"Langer, Paula"
10245,18-05-2015,BRONX,SOUTHEAST BRONX,10462,"Meyer, Melina"
10247,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Busch, Antonia"
10249,14-10-1969,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Werner, Adrian"
10250,01-01-2000,BRONX,SOUTHEAST BRONX,10464,"Stephan, Antonia"
10251,18-07-2006,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Pohl, Nele"
10253,21-03-2010,BROOKLYN,NORTHWEST BROOKLYN,11205,"Voigt, Jakob"
10254,30-07-1992,MANHATTAN,CHELSEA AND CLINTON,10011,"Fuchs, Ruben"
10255,11-11-2010,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Vogel, Mila"
10256,17-03-2014,QUEENS,SOUTHWEST QUEENS,11417,"Braun, Philipp"
10258,19-12-2005,BROOKLYN,BOROUGH PARK,11230,"Heinrich, Elias"
10259,11-11-2008,QUEENS,SOUTHEAST QUEENS,11413,"Pohl, Clara"
10260,20-12-2010,BRONX,CENTRAL BRONX,10460,"Pohl, Jan"
10261,01-01-1999,MANHATTAN,EAST HARLEM,10035,"Werner, Hannes"
10262,29-07-2012,BRONX,SOUTHEAST BRONX,10461,"Günther, Philipp"
10263,10-09-2000,BROOKLYN,CENTRAL BROOKLYN,11216,"Groß, Melina"
10265,19-11-2015,BRONX,BRONX PARK AND FORDHAM,10468,"Martens, Ruben"
10266,15-08-1999,QUEENS,WEST QUEENS,11369,"Schäfer, Emma"
10267,02-07-2009,MANHATTAN,LOWER EAST SIDE,10002,"Heinrich, Charlotte"
10269,01-01-2000,QUEENS,NORTH QUEENS,11358,"Braun, Niklas"
10270,24-05-2009,QUEENS,WEST CENTRAL QUEENS,11385,"Sommer, Anna"
10271,07-03-2007,QUEENS,WEST QUEENS,11369,"Sauer, Hannes"
10277,21-05-2000,BROOKLYN,SUNSET PARK,11220,"Schilling, Pauline"
10278,12-11-2010,BROOKLYN,FLATBUSH,11225,"Weiß, Lotta"
10279,21-08-2014,BROOKLYN,SUNSET PARK,11232,"Pohl, David"
10280,12-11-2010,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Kuhn, Helene"
10283,27-07-2004,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Kopp, Nils"
10284,01-01-2000,MANHATTAN,EAST HARLEM,10035,"Baumann, Elias"
10285,01-07-2008,MANHATTAN,LOWER EAST SIDE,10003,"Müller, Frieda"
10286,29-08-2006,QUEENS,NORTHWEST QUEENS,11104,"Jäger, Niklas"
10287,01-01-2000,QUEENS,CENTRAL QUEENS,11366,"Winkler, Niklas"
10288,04-04-2016,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Fuchs, Tom"
10289,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Weiß, Paul"
10291,01-01-2014,BROOKLYN,SUNSET PARK,11232,"Beck, Jakob"
10292,01-01-2000,QUEENS,NORTH QUEENS,11356,"Vogel, Antonia"
10293,26-12-2007,QUEENS,SOUTHEAST QUEENS,11426,"Arnold, Henry"
10294,17-03-2014,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Maier, Lotta"
10295,10-04-2004,BROOKLYN,BOROUGH PARK,11218,"Baumann, Julius"
10296,15-07-2015,BROOKLYN,BOROUGH PARK,11219,"Barth, Adrian"
10297,05-03-2013,MANHATTAN,EAST HARLEM,10029,"Hahn, Leon"
10298,16-07-2012,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Busch, Marlene"
10299,11-04-2010,QUEENS,WEST QUEENS,11378,"Albrecht, Luca"
10300,12-11-2010,QUEENS,ROCKAWAYS,11695,"Lang, Timo"
10301,01-01-2000,STATEN ISLAND,SOUTH SHORE,10306,"Berger, Mila"
10302,07-04-2009,MANHATTAN,CENTRAL HARLEM,10030,"Braun, Linus"
10303,09-05-2010,STATEN ISLAND,SOUTH SHORE,10312,"Förster, Luna"
10304,29-08-1990,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Peters, Elisa"
10305,12-11-2010,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Pohl, Sofia"
10307,16-10-2011,BRONX,SOUTHEAST BRONX,10464,"Maier, Oskar"
10308,08-07-1989,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Krämer, Ronja"
10309,06-01-2009,BROOKLYN,SOUTHERN BROOKLYN,11224,"Werner, Victoria"
10310,12-07-2009,MANHATTAN,CHELSEA AND CLINTON,10011,"Engel, Katharina"
10311,12-11-2010,MANHATTAN,CHELSEA AND CLINTON,10036,"Bauer, Ronja"
10312,01-01-2010,BROOKLYN,CENTRAL BROOKLYN,11238,"Schröter, Collin"
10313,30-10-2013,QUEENS,WEST QUEENS,11377,"Maier, Julius"
10314,08-06-2008,QUEENS,WEST QUEENS,11370,"Fischer, Johanna"
10315,12-11-2010,STATEN ISLAND,PORT RICHMOND,10302,"Schneider, Katharina"
10316,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Schilling, Johanna"
10319,16-05-2005,MANHATTAN,UPPER WEST SIDE,10023,"Schreiber, Peer"
10320,01-01-2000,BRONX,SOUTHEAST BRONX,10472,"Huber, Tom"
10321,03-08-2003,MANHATTAN,CENTRAL HARLEM,10037,"Vogel, Maximilian"
10322,01-01-2013,MANHATTAN,CHELSEA AND CLINTON,10019,"Braun, Elisa"
10323,12-11-2012,MANHATTAN,CENTRAL HARLEM,10039,"Reuter, Mathilda"
10324,01-01-2000,MANHATTAN,EAST HARLEM,10029,"Kaiser, Sarah"
10326,24-09-2009,MANHATTAN,UPPER WEST SIDE,10024,"Paul, Emilia"
10327,20-07-2013,QUEENS,SOUTHEAST QUEENS,11427,"Roth, Mila"
10328,21-01-2013,MANHATTAN,LOWER EAST SIDE,10009,"Bauer, Collin"
10329,14-07-2011,BROOKLYN,CENTRAL BROOKLYN,11233,"Voigt, Mia"
10330,01-01-2000,BRONX,SOUTHEAST BRONX,10464,"Sommer, Amelie"
10331,02-05-2013,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Schütz, Jonas"
10332,27-09-2015,QUEENS,SOUTHWEST QUEENS,11418,"Schmidt, Theo"
10333,01-01-1999,QUEENS,ROCKAWAYS,11694,"Schröter, Malte"
10334,01-01-2006,QUEENS,NORTHEAST QUEENS,11363,"Heinrich, Fabian"
10335,20-08-1996,QUEENS,NORTH QUEENS,11356,"Lorenz, Tim"
10336,01-01-1999,QUEENS,NORTH QUEENS,11354,"Ziegler, Lennard"
10338,null,QUEENS,ROCKAWAYS,11694,"Busch, Ella"
10339,11-09-1956,STATEN ISLAND,PORT RICHMOND,10310,"Braun, Paul"
10340,20-02-2012,BROOKLYN,GREENPOINT,11211,"Schreiber, Anton"
10341,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Becker, Lisa"
10342,09-07-1973,BRONX,SOUTHEAST BRONX,10472,"Hofmann, Tobias"
10343,12-06-2006,BROOKLYN,FLATBUSH,11203,"Heinrichs, Amelie"
10344,12-11-2010,QUEENS,SOUTHEAST QUEENS,11427,"Maier, Julian"
10345,16-05-2008,BROOKLYN,BOROUGH PARK,11230,"Lange, Frieda"
10346,06-12-1984,QUEENS,NORTHEAST QUEENS,11363,"Krämer, Jonas"
10347,22-10-2015,QUEENS,SOUTHEAST QUEENS,11005,"Seidel, Anton"
10348,21-08-2007,QUEENS,SOUTHEAST QUEENS,11426,"Barth, Johanna"
10349,01-01-2000,QUEENS,SOUTHEAST QUEENS,11429,"Schwarz, Jonathan"
10352,13-06-2015,BRONX,BRONX PARK AND FORDHAM,10458,"Dietz, Philipp"
10353,14-03-2006,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Schulz, Theo"
10357,14-05-2009,BRONX,BRONX PARK AND FORDHAM,10468,"Schilling, Jonas"
10358,29-12-1976,BROOKLYN,CENTRAL BROOKLYN,11238,"Otto, Charlotte"
10359,01-01-1999,QUEENS,SOUTHWEST QUEENS,11419,"Maier, Paul"
10360,12-11-2010,QUEENS,WEST CENTRAL QUEENS,11385,"Martens, Emil"
10361,30-07-2015,MANHATTAN,CENTRAL HARLEM,10037,"Krämer, Paula"
10362,27-10-2007,QUEENS,WEST QUEENS,11369,"Schäfer, Elisa"
10364,01-01-2000,BROOKLYN,BOROUGH PARK,11230,"Lorenz, Anna"
10365,12-11-2010,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Krämer, Luisa"
10367,21-07-2008,STATEN ISLAND,SOUTH SHORE,10309,"Jäger, Tom"
10368,12-11-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Martens, Nico"
10369,12-11-2010,MANHATTAN,UPPER WEST SIDE,10024,"Hoffmann, Victoria"
10370,12-11-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Braun, Theo"
10371,16-08-2010,QUEENS,NORTH QUEENS,11354,"Böhm, Leon"
10372,01-01-2010,QUEENS,NORTH QUEENS,11357,"Scholten, Ben"
10374,31-12-2005,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Langer, Elias"
10375,12-11-2010,MANHATTAN,LOWER MANHATTAN,10038,"Meyer, Mila"
10376,12-12-2012,QUEENS,ROCKAWAYS,11694,"Ludwig, Florian"
10377,28-02-1998,QUEENS,WEST QUEENS,11370,"Seidel, Tobias"
10378,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11375,"Roth, Peer"
10381,18-01-1996,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Kaiser, Emil"
10382,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10019,"Schröder, Elias"
10385,21-05-2008,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Kopp, Anna"
10386,01-02-2000,QUEENS,NORTHEAST QUEENS,11364,"Schilling, Jan"
10387,12-11-2010,QUEENS,CENTRAL QUEENS,11367,"Pohl, Florian"
10388,01-01-2000,QUEENS,WEST QUEENS,11377,"Schmid, Jule"
10389,01-01-2000,BRONX,SOUTHEAST BRONX,10461,"Brandt, Linus"
10390,26-03-2013,QUEENS,NORTHEAST QUEENS,11362,"Fuchs, Florian"
10392,01-01-2000,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Scholten, Jonas"
10393,28-06-2015,BROOKLYN,BOROUGH PARK,11218,"Wirth, Niklas"
10394,13-08-2009,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10034,"Maier, Ben"
10395,24-10-2010,QUEENS,NORTH QUEENS,11360,"Voelker, Alina"
10396,18-12-2004,QUEENS,JAMAICA,11436,"Langer, Laurin"
10397,18-01-2004,QUEENS,WEST CENTRAL QUEENS,11379,"Keller, Florian"
10398,04-04-2005,BRONX,BRONX PARK AND FORDHAM,10458,"Pohl, Frieda"
10399,31-10-2011,BROOKLYN,CENTRAL BROOKLYN,11212,"Wagner, Niklas"
10400,01-01-2000,BRONX,NORTHEAST BRONX,10475,"Lorenz, Lennard"
10401,12-11-2010,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Linke, Marlene"
10403,14-06-2012,MANHATTAN,UPPER EAST SIDE,10065,"Baumann, Carlotta"
10404,29-10-1994,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Berger, Leni"
10405,31-01-2001,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Krüger, Nora"
10407,28-12-2010,QUEENS,NORTHWEST QUEENS,11105,"Schäfer, Luna"
10410,01-01-1975,BRONX,NORTHEAST BRONX,10469,"Schröder, Timo"
10412,16-03-2014,MANHATTAN,CHELSEA AND CLINTON,10011,"Stephan, Sofia"
10413,16-10-2001,QUEENS,SOUTHWEST QUEENS,11418,"Stephan, Tobias"
10414,12-11-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Kuhn, Aaron"
10416,01-01-2000,QUEENS,NORTH QUEENS,11357,"Maier, Florian"
10417,25-10-2009,QUEENS,SOUTHEAST QUEENS,11413,"Schreiber, Erik"
10418,10-12-1997,QUEENS,SOUTHWEST QUEENS,11416,"Graf, Nico"
10419,01-01-2000,BROOKLYN,BOROUGH PARK,11219,"Köhler, Marco"
10420,30-06-2004,STATEN ISLAND,SOUTH SHORE,10308,"Schröder, Noah"
10422,01-01-1999,MANHATTAN,LOWER MANHATTAN,10038,"Freitag, Tim"
10423,23-11-1996,MANHATTAN,CHELSEA AND CLINTON,10001,"Jung, Nora"
10424,30-10-1999,BROOKLYN,SOUTHERN BROOKLYN,11223,"Kuhnert, Malte"
10425,01-01-2000,QUEENS,NORTHEAST QUEENS,11364,"Lorenz, Paul"
10426,27-10-2015,QUEENS,NORTHWEST QUEENS,11106,"Peters, Alexander"
10427,12-11-2010,QUEENS,SOUTHEAST QUEENS,11422,"Peters, Luisa"
10428,12-11-2010,BRONX,CENTRAL BRONX,10453,"Seidel, Victoria"
10429,02-06-2008,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Schulz, Victoria"
10430,02-09-2013,QUEENS,SOUTHEAST QUEENS,11413,"Groß, Collin"
10433,01-01-2000,BRONX,NORTHEAST BRONX,10475,"Berger, Julian"
10434,27-11-2004,QUEENS,WEST QUEENS,11368,"Jung, Clara"
10436,02-02-2012,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Adam, Timo"
10439,18-12-2012,MANHATTAN,LOWER MANHATTAN,10005,"Brandt, Antonia"
10441,12-11-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Heinrich, Dominik"
10442,12-11-2010,QUEENS,CENTRAL QUEENS,11367,"Reuter, Tim"
10443,20-03-2014,BROOKLYN,SUNSET PARK,11220,"Schröter, Leon"
10444,30-04-2003,QUEENS,WEST QUEENS,11378,"Böhm, Sofia"
10445,27-11-2001,MANHATTAN,UPPER EAST SIDE,10021,"Schuster, Julius"
10446,01-01-2000,BRONX,NORTHEAST BRONX,10469,"Hartmann, Luisa"
10448,02-08-2010,BROOKLYN,NORTHWEST BROOKLYN,11217,"Werner, Dominik"
10449,26-10-1991,BROOKLYN,FLATBUSH,11225,"Zimmermann, Laurin"
10450,10-02-2014,MANHATTAN,CHELSEA AND CLINTON,10001,"Albrecht, Julian"
10451,15-10-1988,MANHATTAN,CHELSEA AND CLINTON,10036,"Maier, Aaron"
10452,12-11-2010,QUEENS,NORTHWEST QUEENS,11101,"Schütz, Kilian"
10453,30-04-1991,MANHATTAN,LOWER MANHATTAN,10280,"Schmidt, Antonia"
10454,01-01-2014,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Albrecht, Tim"
10455,12-11-2010,QUEENS,JAMAICA,11434,"Paul, Laurin"
10456,01-01-2000,BROOKLYN,BOROUGH PARK,11219,"Otto, Lea"
10457,07-10-2009,BRONX,NORTHEAST BRONX,10466,"Wagner, Erik"
10458,09-07-1980,QUEENS,SOUTHEAST QUEENS,11427,"Schneider, Tom"
10459,01-01-2000,QUEENS,SOUTHWEST QUEENS,11418,"Werner, Linus"
10461,12-11-2010,QUEENS,WEST QUEENS,11377,"Jäger, Peer"
10462,08-06-2007,BRONX,SOUTHEAST BRONX,10462,"Kuhn, Julian"
10464,12-11-2010,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Hofmann, Emma"
10465,01-01-2000,QUEENS,ROCKAWAYS,11692,"Schmid, Philipp"
10466,20-05-2002,BROOKLYN,SUNSET PARK,11220,"Ziegler, Elisa"
10467,03-09-2015,MANHATTAN,CENTRAL HARLEM,10027,"Brandt, Hannes"
10468,21-03-2012,STATEN ISLAND,SOUTH SHORE,10308,"Simon, Finn"
10469,22-02-2015,BRONX,SOUTHEAST BRONX,10464,"Jung, Greta"
10470,08-10-2009,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Hoffmann, Lara"
10471,09-02-2004,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Günther, Laurin"
10472,01-01-1999,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Ludwig, Finn"
10473,01-01-2014,QUEENS,NORTH QUEENS,11358,"Fuchs, Nils"
10474,01-01-2000,MANHATTAN,LOWER MANHATTAN,10280,"Sauer, Tobias"
10475,20-03-2005,QUEENS,SOUTHWEST QUEENS,11417,"Horn, Sarah"
10476,16-05-2002,QUEENS,NORTHEAST QUEENS,11363,"Brandt, Jan"
10477,03-07-1999,BROOKLYN,CENTRAL BROOKLYN,11216,"Berger, Carlotta"
10478,01-01-2014,QUEENS,NORTHEAST QUEENS,11362,"Förster, Mathilda"
10480,25-11-2009,BROOKLYN,BOROUGH PARK,11204,"Lehmann, Mats"
10481,08-01-2009,QUEENS,CENTRAL QUEENS,11366,"Zimmermann, Mathilda"
10482,12-11-2010,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Zimmermann, Elias"
10483,09-05-2013,QUEENS,ROCKAWAYS,11697,"Böhm, Marie"
10484,31-08-2009,STATEN ISLAND,SOUTH SHORE,10307,"Seidel, Luisa"
10485,16-01-2006,BROOKLYN,CENTRAL BROOKLYN,11238,"Krämer, Simon"
10487,18-04-1962,BRONX,NORTHEAST BRONX,10470,"Schneider, Simon"
10488,08-04-2009,BROOKLYN,NORTHWEST BROOKLYN,11231,"Maier, Leni"
10489,23-03-1991,MANHATTAN,UPPER EAST SIDE,10021,"Schröter, Moritz"
10490,01-01-2005,QUEENS,CENTRAL QUEENS,11367,"Sommer, Oskar"
10491,31-10-2016,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Freitag, Katharina"
10492,17-07-2005,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Möller, Maximilian"
10493,01-01-1999,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Schmitt, Dennis"
10494,25-08-2015,BROOKLYN,CENTRAL BROOKLYN,11238,"Michel, Ruben"
10496,15-03-2007,QUEENS,NORTHEAST QUEENS,11363,"Hahn, Leni"
10497,16-01-2010,QUEENS,SOUTHEAST QUEENS,11429,"Voigt, Aaron"
10499,12-11-2010,QUEENS,SOUTHEAST QUEENS,11428,"Schwarz, Sebastian"
10500,12-11-2010,QUEENS,SOUTHEAST QUEENS,11427,"Hoffmann, Jonathan"
10501,26-10-2008,BRONX,NORTHEAST BRONX,10470,"Schröder, Sofia"
10503,17-04-2011,QUEENS,CENTRAL QUEENS,11367,"Linke, Katharina"
10504,29-01-2015,MANHATTAN,EAST HARLEM,10035,"Wagner, Anna"
10505,01-01-2000,QUEENS,JAMAICA,11433,"Schulz, Dennis"
10506,01-01-2000,MANHATTAN,LOWER EAST SIDE,10009,"Weiß, Johannes"
10508,09-07-2005,MANHATTAN,LOWER MANHATTAN,10006,"Arnold, Leon"
10509,23-07-2014,QUEENS,SOUTHWEST QUEENS,11418,"Schmid, Jonas"
10510,16-06-2010,QUEENS,SOUTHWEST QUEENS,11421,"Schuster, Jonas"
10511,28-02-2005,QUEENS,WEST QUEENS,11378,"Stark, Philipp"
10512,02-08-2012,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Hofmann, Nico"
10513,01-01-2013,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Horn, Felix"
10514,25-04-1996,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Wirth, Pascal"
10515,29-07-2002,MANHATTAN,CHELSEA AND CLINTON,10018,"Winkler, Nils"
